ProductName,CleanDescription,Best3,Answer
"품목명: Nutraj 100 % 천연 건조 프리미엄 캘리포니아 호두 알갱이, 500g (2 X 250g) | 껍질없는 순수한 호두 알갱이 | Akhrot ...","이 품목은 껍질이 없는 순수한 캘리포니아 호두 알갱이로, 500g의 패키지에 담겨 있으며, 두 개의 250g 봉지로 구성되어 있습니다.","코드: 080231
설명: 견과류, 식용; 호두, 신선하거나 말린 껍질째, 호두
코드: 080232
설명: 견과류, 식용; 호두, 신선하거나 말린 호두, 껍질 벗긴 것
코드: 080212
설명: 견과류, 식용; 아몬드, 신선 또는 건조, 껍질 벗긴 것","```json
{
  ""가장_적합한_HS_코드"": ""080232"",
  ""가장_적합한_HS_항목명"": ""견과류, 식용; 호두, 신선하거나 말린 호두, 껍질 벗긴 것"",
  ""판단_근거"": ""제공된 물품은 껍질이 없는 순수한 캘리포니아 호두 알갱이로, HS 코드 080232가 껍질 벗긴 호두를 정확하게 설명하고 있다. 다른 두 코드인 080231은 껍질째 호두를, 080212는 아몬드를 포함하므로 제공된 물품에 부합하지 않는다.""
}
```"
"품목명: 캐드버리 본비타 5 스타 매직 건강 음료, 750g 파우치",캐드버리 본비타 5 스타 매직 건강 음료는 750g 파우치에 포장된 건강 음료입니다.,"코드: 110630
설명: 밀가루, 식사 및 분말; 8장의 제품 중
코드: 190590
설명: 식품 준비물; 제빵사의 제품 n.e.c., 제목에 no. 1605, 코코아 함유 여부에 관계없이; 친교 웨이퍼, 제약 용도에 적합한 빈 캐쉬, 밀봉 웨이퍼, 쌀 종이 및 이와 유사한 제품
코드: 220600
설명: 발효 음료(예: 사이다, 페리, 미드, 사케)","```json
{
  ""가장_적합한_HS_코드"": ""190590"",
  ""가장_적합한_HS_항목명"": ""식품 준비물; 제빵사의 제품 n.e.c., 제목에 no. 1605, 코코아 함유 여부에 관계없이; 친교 웨이퍼, 제약 용도에 적합한 빈 캐쉬, 밀봉 웨이퍼, 쌀 종이 및 이와 유사한 제품"",
  ""판단_근거"": ""캐드버리 본비타 5 스타 매직 건강 음료는 건강 음료로 분류되며, 밀가루와 관련된 제품이 아닌 식품 준비물에 해당합니다. 190590 코드가 제빵사의 제품을 포함하고 있으며, 건강 음료의 제조 과정과 적합하게 연결될 수 있습니다.""
}
```"
품목명: 무설탕 그린 내추럴 스테비아 용기(200g),"무설탕 그린 내추럴 스테비아 용기는 200g의 용량으로, 설탕 대신 사용할 수 있는 스테비아 성분이 포함된 제품입니다.","코드: 090210
설명: 차, 녹색; (발효되지 않은) 내용물이 3kg을 초과하지 않는 즉시 포장된 제품
코드: 090220
설명: 차, 녹색; (발효되지 않은) 내용물이 3kg을 초과하는 즉시 포장된 경우
코드: 210130
설명: 치커리, 볶은 커피 및 기타 볶은 커피 대용품; 추출물, 에센스 및 농축액","```json
{
  ""가장_적합한_HS_코드"": ""210130"",
  ""가장_적합한_HS_항목명"": ""치커리, 볶은 커피 및 기타 볶은 커피 대용품; 추출물, 에센스 및 농축액"",
  ""판단_근거"": ""무설탕 그린 내추럴 스테비아는 설탕 대체제로 사용되는 성분으로, 주로 식품 첨가물이나 대체감미료로 분류된다. HS 코드 210130은 다양한 식품 첨가물과 관련된 품목을 포함하며, 스테비아와 같은 대체 감미료의 성격에 부합한다. 반면, 090210 및 090220은 차와 관련된 항목으로, 주어진 제품과는 관련성이 낮다.""
}
```"
"품목명: 다왓 풀라브, 긴 곡물, 최고급 풀라브용 푹신한 바스마티, 1 Kg",이 품목은 최고급 풀라브용으로 적합한 긴 곡물의 바스마티 쌀입니다. 중량은 1킬로그램입니다.,"코드: 100610
설명: 곡물; 껍질째 먹는 쌀(벼 또는 거친 쌀)
코드: 110630
설명: 밀가루, 식사 및 분말; 8장의 제품 중
코드: 100630
설명: 곡물; 도정 또는 유약 여부에 관계없이 반도정 또는 완전 도정된 쌀","```json
{
  ""가장_적합한_HS_코드"": ""100630"",
  ""가장_적합한_HS_항목명"": ""곡물; 도정 또는 유약 여부에 관계없이 반도정 또는 완전 도정된 쌀"",
  ""판단_근거"": ""주어진 물품은 바스마티 쌀로, 이는 곡물의 일종이며 도정된 형태로 판매되는 경우가 일반적입니다. HS 코드 100630은 도정된 쌀을 포함하고 있어 이 물품에 가장 적합합니다. 반면, 코드 100610은 껍질째 먹는 쌀을 포함하므로 적합하지 않고, 코드 110630은 밀가루 및 분말 제품으로, 쌀과는 관련이 없습니다.""
}
```"
품목명: 타타 티 골드 | 부드럽게 말린 향기로운 긴 잎이 들어간 아삼 차 | 진하고 향긋한 차이 | 홍차 | 500g,"타타 티 골드는 부드럽게 말린 향기로운 긴 잎이 들어간 아삼 차로, 진하고 향긋한 홍차입니다. 제품의 중량은 500g입니다.","코드: 210120
설명: 추출물, 에센스 및 농축액; 차 또는 마테, 그리고 이러한 추출물, 에센스 또는 농축액을 기본으로 하거나 차 또는 마테를 기본으로 한 제제
코드: 090230
설명: 차, 블랙; (발효) 및 부분 발효 차, 3kg을 초과하지 않는 내용물의 즉시 포장
코드: 090240
설명: 차, 블랙; (발효) 및 부분 발효 차, 내용물이 3kg을 초과하는 즉시 포장된 경우","```json
{
  ""가장_적합한_HS_코드"": ""090230"",
  ""가장_적합한_HS_항목명"": ""차, 블랙; (발효) 및 부분 발효 차, 3kg을 초과하지 않는 내용물의 즉시 포장"",
  ""판단_근거"": ""타타 티 골드는 홍차로 분류되며, 중량이 500g으로 3kg 이하이므로 HS 코드 090230이 가장 적합하다. 이 코드가 블랙티에 대한 명확한 규정을 가지고 있어 해당 제품의 성격과 일치한다.""
}
```"
"품목명: 와그 바크리 프리미엄 리프 티, 폴리팩, 500g",와그 바크리 프리미엄 리프 티는 폴리팩에 담긴 500g의 제품입니다.,"코드: 090230
설명: 차, 블랙; (발효) 및 부분 발효 차, 3kg을 초과하지 않는 내용물의 즉시 포장
코드: 090240
설명: 차, 블랙; (발효) 및 부분 발효 차, 내용물이 3kg을 초과하는 즉시 포장된 경우
코드: 180620
설명: 초콜릿 및 코코아를 함유한 기타 식품 제제, 2kg을 초과하는 블록, 슬라브 또는 바 또는 액체, 페이스트, 분말, 과립 또는 기타 벌크 형태로 용기 또는 즉석 포장에 담긴 내용물이 2kg을 초과하는 경우","```json
{
  ""가장_적합한_HS_코드"": ""090230"",
  ""가장_적합한_HS_항목명"": ""차, 블랙; (발효) 및 부분 발효 차, 3kg을 초과하지 않는 내용물의 즉시 포장"",
  ""판단_근거"": ""와그 바크리 프리미엄 리프 티는 500g의 폴리팩에 담긴 블랙 티 제품으로, HS 코드 090230의 조건인 3kg 이하의 즉시 포장 차에 해당합니다. HS 코드 090240은 3kg을 초과하는 경우에 해당하므로 적합하지 않으며, HS 코드 180620는 초콜릿 및 코코아 관련 제품과 관련이 있어 선택할 수 없습니다.""
}
```"
"품목명: 다부르 베다 차 - 500gm | 아삼, 닐기리 &amp; 다르질링에서 엄선한 제품 | 영혼의 향기와 풍부한 맛 | 30 가지 이상의 아유르베다 허브 |...","다부르 베다 차는 아삼, 닐기리, 다르질링에서 엄선된 500그램의 차로, 영혼의 향기와 풍부한 맛을 제공합니다. 이 제품은 30가지 이상의 아유르베다 허브가 포함되어 있습니다.","코드: 210120
설명: 추출물, 에센스 및 농축액; 차 또는 마테, 그리고 이러한 추출물, 에센스 또는 농축액을 기본으로 하거나 차 또는 마테를 기본으로 한 제제
코드: 210130
설명: 치커리, 볶은 커피 및 기타 볶은 커피 대용품; 추출물, 에센스 및 농축액
코드: 090520
설명: 향신료; 바닐라, 으깬 것 또는 갈은 것","```json
{
  ""가장_적합한_HS_코드"": ""210120"",
  ""가장_적합한_HS_항목명"": ""추출물, 에센스 및 농축액; 차 또는 마테, 그리고 이러한 추출물, 에센스 또는 농축액을 기본으로 하거나 차 또는 마테를 기본으로 한 제제"",
  ""판단_근거"": ""다부르 베다 차는 아삼, 닐기리, 다르질링에서 엄선된 차로, 주 성분이 차이며 30가지 이상의 아유르베다 허브가 포함되어 있습니다. HS 코드 210120은 차 또는 마테를 기본으로 한 제제를 포함하고 있어 이 제품의 특성과 가장 잘 부합합니다.""
}
```"
"품목명: 네스카페 클래식 커피 자, 200g, 레드 머그와 스쿱 스푼 무료 제공","네스카페 클래식 커피는 200g 용량의 커피 제품으로, 레드 머그와 스쿱 스푼이 무료로 제공됩니다.","코드: 090190
설명: 커피; 커피 껍질 및 껍질, 커피가 함유된 커피 대용 음료
코드: 090111
설명: 커피, 로스팅 또는 디카페인 미포함
코드: 210130
설명: 치커리, 볶은 커피 및 기타 볶은 커피 대용품; 추출물, 에센스 및 농축액","```json
{
  ""가장_적합한_HS_코드"": ""090111"",
  ""가장_적합한_HS_항목명"": ""커피, 로스팅 또는 디카페인 미포함"",
  ""판단_근거"": ""네스카페 클래식 커피는 일반적으로 로스팅된 커피 원두로 제조된 제품으로, 디카페인 커피가 아닌 일반 커피에 해당합니다. HS 코드 090111은 로스팅된 커피를 명확히 포함하고 있으며, 커피 제품의 주된 성격을 잘 반영하고 있습니다. 따라서 가장 적합한 HS 코드입니다.""
}
```"
품목명: 블루 티 - 카모마일 꽃차 | 카모마일의 순수한 통 꽃 봉오리 | 수면 차 &amp; 스트레스 해소 | 허브 차 - 카페인...,블루 티는 카모마일 꽃으로 만든 허브 차입니다. 이 차는 수면을 돕고 스트레스를 해소하는 데 사용됩니다. 카페인이 포함되어 있지 않습니다.,"코드: 210120
설명: 추출물, 에센스 및 농축액; 차 또는 마테, 그리고 이러한 추출물, 에센스 또는 농축액을 기본으로 하거나 차 또는 마테를 기본으로 한 제제
코드: 293930
설명: 알칼로이드, 카페인 및 그 염류
코드: 090832
설명: 향신료; 카 다몬, 으깬 것 또는 갈은 것","```json
{
  ""가장_적합한_HS_코드"": ""210120"",
  ""가장_적합한_HS_항목명"": ""추출물, 에센스 및 농축액; 차 또는 마테, 그리고 이러한 추출물, 에센스 또는 농축액을 기본으로 하거나 차 또는 마테를 기본으로 한 제제"",
  ""판단_근거"": ""블루 티는 카모마일 꽃으로 만든 허브 차로, 허브 차의 일종으로 분류될 수 있습니다. HS 코드 210120은 차 또는 마테를 기본으로 한 제품을 포함하며, 카모마일 차가 이에 해당합니다. 다른 두 코드는 카페인 관련 제품이나 향신료에 해당하여 블루 티와 직접적인 연관이 없습니다.""
}
```"
"품목명: 유기농 타트바, 유기농 밀 달리아 / 달리야, 500g",유기농 밀 달리아로 만든 500g의 유기농 타트바입니다.,"코드: 110610
설명: 밀가루, 식사 및 분말; 제목의 말린 콩과 식물성 채소 중 번호. 0713
코드: 190300
설명: 식품 준비물; 타피오카 및 그 대체물, 플레이크, 곡물, 진주, 체 또는 이와 유사한 형태의 전분으로 제조된 것
코드: 110630
설명: 밀가루, 식사 및 분말; 8장의 제품 중","```json
{
  ""가장_적합한_HS_코드"": ""190300"",
  ""가장_적합한_HS_항목명"": ""식품 준비물; 타피오카 및 그 대체물, 플레이크, 곡물, 진주, 체 또는 이와 유사한 형태의 전분으로 제조된 것"",
  ""판단_근거"": ""유기농 밀 달리아로 만든 타트바는 곡물 및 전분 기반의 식품 준비물에 해당하며, HS 코드 190300은 이러한 제품을 포괄적으로 포함하고 있습니다. 다른 두 코드는 주로 밀가루와 관련된 것으로, 타트바의 최종 형태와는 부합하지 않습니다.""
}
```"
